,zarobki_min,zarobki_max,nazwa,miasto,zdalnie,zarobki_srednie
9236,15000.0,30000.0,Middle/Senior Front-End Engineer,Warszawa,Tak,22500.0
9237,16000.0,21000.0,React Developer with Django,Gdańsk,Tak,18500.0
9240,2800.0,5000.0,Junior React Developer,Gdańsk,Nie,3900.0
9241,39530.0,48310.0,Senior Frontend Engineer(REMOTE),Atlanta,Tak,43920.0
9242,15000.0,25000.0,JavaScript Developer (Node.js/Fullstack),Kraków,Tak,20000.0
9243,15000.0,25000.0,Typescript Developer,Kraków,Tak,20000.0
9244,21960.0,30750.0,Web Developer (NodeJS + ReactJS),Kraków,Tak,26355.0
9245,7500.0,15000.0,Frontend Developer [4 day work week],"Szczecin, +1 location",Tak,11250.0
9246,6000.0,9000.0,Junior JavaScript developer,Wrocław,Nie,7500.0
9247,12000.0,18600.0,Remote Node.js Developer,"Kraków, +4 locations",Tak,15300.0
9248,13000.0,25000.0,Senior JavaScript Fullstack Developer,"Wrocław, +1 location",Tak,19000.0
9249,18000.0,25000.0,Senior React Developer,Warszawa,Tak,21500.0
9250,20000.0,28000.0,React Native Developer,Kraków,Tak,24000.0
9251,14000.0,19000.0,React Developer,Kraków,Nie,16500.0
9252,25080.0,32520.0,Senior Frontend Engineer,"Berlin, +5 locations",Tak,28800.0
9253,13500.0,18700.0,Senior software developer,Warszawa,Nie,16100.0
9254,8000.0,15000.0,JavaScript Developer with Vue.js,Wrocław,Tak,11500.0
9255,8000.0,15000.0,React/React Native Developer,Wrocław,Tak,11500.0
9256,8000.0,15000.0,JavaScript Developer with React,Wrocław,Tak,11500.0
9257,15000.0,25000.0,Senior React Native Developer,Wrocław,Tak,20000.0
9258,54900.0,91500.0,Backend Software Engineer,San Francisco,Tak,73200.0
9259,18000.0,24000.0,Mid/Senior React Developer,Wrocław,Nie,21000.0
9260,,,Front-End developer JS / Angular,"Warszawa, +1 location",Tak,
9261,8000.0,15000.0,JavaScript Developer with Angular,Wrocław,Tak,11500.0
9262,54900.0,73200.0,Blockchain Engineer,New York,Tak,64050.0
9263,15000.0,25000.0,Senior Frontend Developer with Angular,Wrocław,Tak,20000.0
9264,15000.0,25000.0,Senior Frontend Developer with Vue.js,Wrocław,Tak,20000.0
9265,45680.0,53150.0,Senior Full Stack Developer,New York,Tak,49415.0
9267,13000.0,19500.0,Node.js Developer,Katowice,Nie,16250.0
9268,13180.0,26350.0,Full-Stack Engineer (Node.js) at Luna,Warszawa,Nie,19765.0
9269,20160.0,26880.0,Senior Full Stack JavaScript Engineer,Warszawa,Tak,23520.0
9270,24000.0,33600.0,Senior Software Engineer and Team Lead,Warszawa,Tak,28800.0
9271,19200.0,28880.0,Senior Software Engineer (Front End),Warszawa,Tak,24040.0
9272,11000.0,20000.0,Senior Fullstack Developer,Kraków,Nie,15500.0
9273,8000.0,15000.0,Regular Node.js Developer,Wrocław,Tak,11500.0
9274,15000.0,25000.0,Senior Node.js Developer,Wrocław,Tak,20000.0
9275,13000.0,15500.0,Product Engineer [Fully remote],Zug,Tak,14250.0
9276,17000.0,31000.0,Senior Node.js Developer,Kraków,Tak,24000.0
9277,11000.0,22000.0,Mid/Senior Full Stack Laravel Vue.js Dev,Kraków,Tak,16500.0
9278,15000.0,25000.0,Senior Frontend Developer with React,Wrocław,Tak,20000.0
9279,16000.0,30000.0,Mid/Senior Backend Developer (Node.js),Warszawa,Tak,23000.0
9280,10000.0,15000.0,Mid/Junior Front-end Developer,Warszawa,Tak,12500.0
9281,12000.0,15000.0,Mid Angular Front-End Developer,Poznań,Tak,13500.0
9282,24900.0,32000.0,Senior Software Engineer (Node.js),Kraków,Tak,28450.0
9283,15000.0,20000.0,Senior Front-end Developer,Warszawa,Tak,17500.0
9284,5000.0,6000.0,Programista gier JS - pol etatu,Wrocław,Nie,5500.0
9285,10000.0,15000.0,Mid Vue.js Frontend Developer,Gdynia,Tak,12500.0
9286,4000.0,8000.0,Junior JavaScript Developer,Gliwice,Nie,6000.0
9287,11800.0,22680.0,Middle/Senior Test Engineer,Wrocław,Tak,17240.0
9288,18000.0,23500.0,QA Engineer Katowice/Gdynia,Katowice,Nie,20750.0
9289,6000.0,10700.0,Junior QA Engineer with JavaScript,"Warszawa, +2 locations",Tak,8350.0
9290,15000.0,20000.0,Tester manualny,Wrocław,Nie,17500.0
9291,12000.0,23000.0,QA Automation Engineer (Java or Python),Warszawa,Tak,17500.0
9292,10000.0,14000.0,QA Automation Engineer - Mobile,Poznań,Tak,12000.0
9294,12000.0,20000.0,REMOTE Manual or Automation Tester or QA,Wrocław,Tak,16000.0
9295,12000.0,17500.0,QA Engineer,Białystok,Tak,14750.0
9296,20000.0,25000.0,Test Automation Engineer,Wrocław,Nie,22500.0
9297,5000.0,8000.0,Tester,Warszawa,Tak,6500.0
9298,18500.0,23000.0,Senior Test Automation Engineer,Warszawa,Tak,20750.0
9300,12000.0,23000.0,QA Automation Engineer,Wrocław,Tak,17500.0
9301,16000.0,25000.0,QA Automation Engineer,"Warszawa, +2 locations",Tak,20500.0
9302,15120.0,21000.0,Test Automation Engineer,Warszawa,Tak,18060.0
9304,19760.0,26350.0,Automation Engineer (JS),"Warszawa, +5 locations",Tak,23055.0
9305,4000.0,5500.0,Junior Software Tester,Gdynia,Nie,4750.0
9306,4000.0,7000.0,Tester Oprogramowania,Tajęcina,Nie,5500.0
9308,17570.0,26350.0,Senior QA Automation Engineer,"Wrocław, +18 locations",Tak,21960.0
9309,7000.0,10000.0,Test Automation Engineer,"Katowice, +1 location",Tak,8500.0
9310,8000.0,14000.0,QA Manual Engineer,Kraków,Tak,11000.0
9311,11880.0,17400.0,Senior Automation Test Engineer,Łódź,Nie,14640.0
9312,12000.0,16000.0,Tester manualny (Częściowo zdalna),Katowice,Nie,14000.0
9314,8500.0,16000.0,Quality Assurance Specialist,"Warszawa, +3 locations",Tak,12250.0
9315,4500.0,9000.0,Automation Tester,"Toruń, +5 locations",Tak,6750.0
9316,13200.0,21600.0,Lead QA Engineer,Warszawa,Tak,17400.0
9317,11500.0,17500.0,Senior Test Automation Engineer in JS,Kraków,Tak,14500.0
9318,10000.0,16000.0,R&D QA Engineer,Kraków,Nie,13000.0
9319,7000.0,11000.0,Test Automation Engineer,Poznań,Tak,9000.0
9321,9000.0,15000.0,Manual Tester,Warszawa,Tak,12000.0
9322,11500.0,15000.0,Software Application Tester,Warszawa,Tak,13250.0
9323,4000.0,8000.0,Tester Oprogramowania,"Warszawa, +1 location",Tak,6000.0
9324,8000.0,11400.0,Software Tester,"Kraków, +2 locations",Tak,9700.0
9325,12000.0,18000.0,Test Engineer in Defence Domain,Warszawa,Nie,15000.0
9326,9000.0,18000.0,Test Automation Engineer,Wrocław,Tak,13500.0
9328,8500.0,11500.0,Software Application Tester,Warszawa,Tak,10000.0
9330,8000.0,15000.0,QA Mobile Engineer,Kraków,Tak,11500.0
9331,25000.0,30500.0,Middle Development Engineer in Test,"Warszawa, +2 locations",Tak,27750.0
9332,9000.0,12000.0,Middle Automation QA (.Net-C#),"Warszawa, +2 locations",Tak,10500.0
9333,15000.0,20100.0,Senior Automation QA,"Warszawa, +2 locations",Tak,17550.0
9334,4000.0,7000.0,Tester manualny (Junior),Warszawa,Nie,5500.0
9335,8500.0,11500.0,Tester manualny,"Warszawa, +2 locations",Tak,10000.0
9337,5000.0,8000.0,Test Engineer,Łódź,Nie,6500.0
9338,11000.0,13000.0,Tester Oprogramowania,"Wrocław, +4 locations",Tak,12000.0
9339,11000.0,16000.0,Mid QA Automation Engineer (REMOTE),Warszawa,Tak,13500.0
9340,5000.0,6000.0,Tester oprogramowania,Łódź,Nie,5500.0
9342,15697.0,24526.0,Senior Quality Assurance Engineer,"Gliwice, +2 locations",Tak,20111.5
9344,20160.0,23520.0,QA Engineer (Big Data),Warszawa,Tak,21840.0
9345,18480.0,21000.0,Automation Test Engineer (C#),Warszawa,Tak,19740.0
9346,8400.0,9000.0,Tester automatyzujący (Java + Selenium),Wrocław,Tak,8700.0
9348,5000.0,9000.0,Quality Assurance Specialist,"Warszawa, +2 locations",Tak,7000.0
9350,4200.0,6600.0,Junior Hardware Validation Engineer,Gdańsk,Nie,5400.0
9351,5000.0,7000.0,Junior QA Embedded,Poznań,Nie,6000.0
9353,15000.0,19000.0,Swagger Senior QA Engineer,"Wrocław, +2 locations",Tak,17000.0
9354,11000.0,15000.0,Quality Assurance Engineer,"Wrocław, +2 locations",Tak,13000.0
9355,15000.0,19000.0,Senior Quality Assurance Engineer,"Wrocław, +2 locations",Tak,17000.0
9356,10980.0,19760.0,QA Automation Engineer,"Sunny Isles Beach, +2 locations",Tak,15370.0
9357,13000.0,18000.0,Programista ds. Automatyzacji Testów,"Warsaw, +5 locations",Tak,15500.0
9358,7500.0,14400.0,Tester,Warszawa,Nie,10950.0
9359,13000.0,18000.0,Automation QA Engineer,Warszawa,Nie,15500.0
9361,19000.0,26000.0,Test Automation Engineer,Poznań,Tak,22500.0
9363,20160.0,23520.0,Automation Tester,Katowice,Tak,21840.0
9364,10000.0,18000.0,QA Lead,"Katowice, +2 locations",Tak,14000.0
9365,6500.0,8000.0,Manual Tester,Warszawa,Nie,7250.0
9367,19000.0,26000.0,Test Automation Engineer,Poznań,Tak,22500.0
9369,20160.0,23520.0,Automation Tester,Katowice,Tak,21840.0
9370,10000.0,18000.0,QA Lead,"Katowice, +2 locations",Tak,14000.0
9371,6500.0,8000.0,Manual Tester,Warszawa,Nie,7250.0
9372,14400.0,19200.0,QA Lead,Katowice,Tak,16800.0
9373,10000.0,14000.0,Test Automation Engineer,"Katowice, +2 locations",Tak,12000.0
9374,10500.0,15100.0,Software Developer in Test,Katowice,Tak,12800.0
9375,10000.0,16000.0,QA Automation Engineer/ Test Automation,Warszawa,Tak,13000.0
9376,6000.0,8500.0,Junior Software Tester,Bielsko-Biała,Nie,7250.0
9377,5000.0,9000.0,Manual QA Engineer (fully remote),Kraków,Tak,7000.0
9378,17000.0,23000.0,Senior QA Engineer,"Gliwice, +2 locations",Tak,20000.0
9380,15000.0,20000.0,Tester manualny,Warszawa,Nie,17500.0
9381,10500.0,13650.0,Senior QA Engineer,Warszawa,Tak,12075.0
9382,8000.0,12000.0,Quality Assurance Engineer,Kraków,Tak,10000.0
9383,15500.0,23500.0,Automation Test Engineer,"Warszawa, +2 locations",Tak,19500.0
9384,7350.0,10500.0,QA Engineer,Gdańsk,Tak,8925.0
9385,4000.0,5500.0,Junior Software Tester,Łódź,Nie,4750.0
9386,10000.0,14000.0,Tester Automatyzujący,Gdańsk,Tak,12000.0
9387,10000.0,20000.0,QA Engineer,Warszawa,Nie,15000.0
9390,8500.0,13500.0,Software Tester,"Warszawa, +2 locations",Tak,11000.0
9391,3000.0,6000.0,Junior Manual Tester,Warszawa,Nie,4500.0
9392,11000.0,15000.0,Test Engineer,Warszawa,Nie,13000.0
9393,14300.0,21000.0,Quality Assurance Specialist,Wrocław,Tak,17650.0
9394,6000.0,12000.0,Tester Manualny/QA,Kraków,Nie,9000.0
9395,11300.0,16200.0,Automation Tester - DeltaXE,Gdańsk,Nie,13750.0
9396,6000.0,9000.0,Junior Test Engineer (Python),Katowice,Tak,7500.0
9397,7200.0,10400.0,Tester Oprogramowania,Poznań,Nie,8800.0
9399,6000.0,12000.0,Manual Tester,"Warszawa, +2 locations",Tak,9000.0
9400,18000.0,20000.0,Quality Assurance Leader,Poznań,Nie,19000.0
9401,11610.0,23230.0,Quality Engineer,"Warszawa, +18 locations",Tak,17420.0
9404,5000.0,9000.0,Junior Manual Tester,Poznań,Tak,7000.0
9406,12000.0,17000.0,Test Automation Consultant,Warszawa,Tak,14500.0
9410,7000.0,11000.0,QA Engineer,Wrocław,Tak,9000.0
9412,10000.0,16000.0,Test Engineer,Gdańsk,Nie,13000.0
9413,15120.0,23520.0,Remote Automation Tester with Java,"Warszawa, +2 locations",Tak,19320.0
9414,15000.0,24000.0,QA Automation Engineer (Cypress),"Kraków, +2 locations",Tak,19500.0
9415,11000.0,13000.0,Regular Manual Tester,Warszawa,Tak,12000.0
9416,16000.0,20000.0,Senior Web Application Tester,"Kraków, +18 locations",Tak,18000.0
9417,12000.0,20000.0,QA Automation Engineer (Kotlin),Kraków,Tak,16000.0
9418,5000.0,10000.0,Quality Assurance Engineer,"Łódź, +2 locations",Nie,7500.0
9421,7000.0,12000.0,QA Specialist,"Wrocław, +1 location",Tak,9500.0
9422,11000.0,14000.0,Tester oprogramowania,"Kraków, +2 locations",Tak,12500.0
9423,4500.0,7000.0,Junior QA Engineer,Katowice,Tak,5750.0
9424,5500.0,9000.0,QA Engineer,"Lublin, +2 locations",Tak,7250.0
9428,4000.0,6000.0,Tester oprogramowania,"Szczecin, +18 locations",Tak,5000.0
9429,16000.0,19000.0,Senior QA Engineer,"Kraków, +1 location",Tak,17500.0
9430,10000.0,20000.0,QA Automation Engineer,Wrocław,Nie,15000.0
9431,11000.0,13000.0,Manual Tester,Wrocław,Tak,12000.0
9432,24000.0,32000.0,Senior QA Automation,"Warszawa, +1 location",Tak,28000.0
9433,21840.0,26040.0,Tester Automatyzujący (Java),Warszawa,Nie,23940.0
9434,20800.0,28800.0,Regular QA Automation,"Warszawa, +1 location",Tak,24800.0
9436,9290.0,13940.0,QA Engineer,München,Tak,11615.0
9437,19000.0,27000.0,Senior Test Automation Engineer,Warszawa,Tak,23000.0
9438,7000.0,13000.0,QA Engineer,"Warszawa, +2 locations",Tak,10000.0
9439,15120.0,23520.0,Tester automatyzujący: Junior/Mid/Senior,Wrocław,Tak,19320.0
9441,12800.0,17600.0,Test Automation Engineer,"Warszawa, +1 location",Tak,15200.0
9443,12000.0,17000.0,QA Engineer,"Kraków, +2 locations",Tak,14500.0
9447,8400.0,15120.0,QA manual,"Kraków, +2 locations",Tak,11760.0
9450,12000.0,17000.0,QA Engineer,"Kraków, +2 locations",Tak,14500.0
9454,8400.0,15120.0,QA manual,"Kraków, +2 locations",Tak,11760.0
9458,9000.0,15700.0,QA Engineer,"Warszawa, +3 locations",Tak,12350.0
9460,12700.0,21500.0,QA Automation Specialist (Mobile),"Gdańsk, +2 locations",Tak,17100.0
9461,20160.0,22680.0,Automation Test Engineer,Warszawa,Nie,21420.0
9464,10000.0,14000.0,Tester Automatyzujący,Gdańsk,Tak,12000.0
9465,10000.0,14000.0,Tester Automatyzujący,Warszawa,Nie,12000.0
9467,11500.0,15800.0,Software Quality Engineer,Gdańsk,Tak,13650.0
9468,22000.0,25000.0,Test Manager,Kraków,Tak,23500.0
9469,12000.0,18000.0,QA Automation Engineer,Katowice,Nie,15000.0
9471,5200.0,9500.0,Test Automation Specialist,"Wrocław, +9 locations",Tak,7350.0
9473,6700.0,13400.0,Software Tester,"Wrocław, +9 locations",Tak,10050.0
9474,12800.0,18800.0,Software Automation Quality Engineer,Gdańsk,Tak,15800.0
9475,14000.0,28000.0,Senior QA Automation Engineer,Bratislava,Tak,21000.0
9477,11400.0,18275.0,Mid Perl Developer,"London, +2 locations",Tak,14837.5
9479,10000.0,12500.0,QA Engineer,Warszawa,Tak,11250.0
9480,15960.0,20160.0,QA Specialist,Warszawa,Tak,18060.0
9482,18580.0,25550.0,Senior Manual Tester,"Warszawa, +2 locations",Tak,22065.0
9484,10000.0,18000.0,QA Automation Engineer,Wrocław,Tak,14000.0
9486,7000.0,9000.0,Junior Tester Automatyzujący,Warszawa,Tak,8000.0
9487,12000.0,18000.0,Software Engineer in Test,"Warszawa, +1 location",Tak,15000.0
9488,10000.0,16000.0,Mid QA Engineer,"Wrocław, +2 locations",Tak,13000.0
9489,20160.0,23520.0,QA Engineer with Java,Kraków,Tak,21840.0
9490,16000.0,22000.0,Senior Automation QA Engineer (Ruby),"Kraków, +2 locations",Tak,19000.0
9491,8000.0,15000.0,Software Tester,Wrocław,Tak,11500.0
9492,10000.0,15000.0,QA Engineer,Poznań,Nie,12500.0
9493,24000.0,29000.0,Automation tester,Warszawa,Tak,26500.0
9494,25000.0,30000.0,QA Engineering Lead (100% REMOTE),Warszawa,Tak,27500.0
9495,7000.0,12000.0,QA Specialist in Crypto,Wrocław,Nie,9500.0
9496,13500.0,23000.0,Test Engineer,Gdańsk,Tak,18250.0
9498,15000.0,30000.0,Quality Engineer,Warszawa,Nie,22500.0
9499,12000.0,18000.0,Senior QA Engineer,"Dąbrowa Górnicza, +2 locations",Tak,15000.0
9500,22400.0,26880.0,Tester Automatyzujący (Java + Selenium),"Warszawa, +2 locations",Tak,24640.0
9501,15120.0,21000.0,QA Engineer,"Warszawa, +1 location",Tak,18060.0
9502,9800.0,17300.0,Test Automation Engineer - Verification,Łódź,Nie,13550.0
9504,11000.0,15000.0,Tester automatyzujący,Bielsko-Biała,Tak,13000.0
9505,25550.0,30190.0,Senior Test Automation Engineer,"Warszawa, +2 locations",Tak,27870.0
9506,13000.0,19000.0,Automated QA Analyst,"Kraków, +2 locations",Tak,16000.0
9507,5000.0,10000.0,Junior Tester/Tester,Warszawa,Tak,7500.0
9508,11000.0,15000.0,Tester (aplikacje desktop),Bielsko-Biała,Tak,13000.0
9509,12000.0,18000.0,Automation Tester,Wrocław,Tak,15000.0
9510,9800.0,17300.0,Test Automation Engineer - PUSH,Łódź,Nie,13550.0
9511,17000.0,23000.0,Full Stack Automation Tester,"Łódź, +2 locations",Tak,20000.0
9512,11000.0,16000.0,QA Automation (Cypress) Engineer- Remote,"Wrocław, +2 locations",Tak,13500.0
9514,7000.0,12000.0,QA Engineer @e-commerce platform,"Poznań, +2 locations",Tak,9500.0
9516,7000.0,12000.0,QA Engineer / Test Automation Engineer,Poznań,Nie,9500.0
9519,9000.0,12000.0,"Manual QA Engineer (WiFi, DevQA)",Wrocław,Nie,10500.0
9520,12000.0,17000.0,Test Automation Engineer (Web),Wrocław,Nie,14500.0
9521,12000.0,17000.0,Test Automation Engineer (WiFi),Wrocław,Nie,14500.0
9522,12000.0,17000.0,Test Automation Engineer (Mobile),Wrocław,Nie,14500.0
9523,6000.0,9000.0,Manual Test Engineer,Warszawa,Nie,7500.0
9526,6000.0,9500.0,Junior Tester,Warszawa,Nie,7750.0
9527,12000.0,22000.0,QA Engineer,Kraków,Tak,17000.0
9529,11000.0,18000.0,QA Engineer,"Wrocław, +18 locations",Tak,14500.0
9530,10000.0,13000.0,Quality Assurance Engineer,"Poznań, +1 location",Tak,11500.0
9532,6000.0,9500.0,Junior Tester,Warszawa,Nie,7750.0
9533,12000.0,22000.0,QA Engineer,Kraków,Tak,17000.0
9535,11000.0,18000.0,QA Engineer,"Wrocław, +18 locations",Tak,14500.0
9536,10000.0,13000.0,Quality Assurance Engineer,"Poznań, +1 location",Tak,11500.0
9538,15000.0,23000.0,QA Engineer,"Gdynia, +2 locations",Tak,19000.0
9539,26880.0,28560.0,Test Automation Engineer,Warszawa,Tak,27720.0
9542,25000.0,29000.0,Strong Middle/Senior SDET (Java),"Warszawa, +2 locations",Tak,27000.0
9543,15000.0,18000.0,Test Lead,"Warszawa, +2 locations",Tak,16500.0
9544,12600.0,16800.0,Test Automation Engineer,Warszawa,Tak,14700.0
9545,8000.0,9000.0,Tester Manualny,Warszawa,Tak,8500.0
9546,14000.0,19000.0,Test Automation Engineer,Warszawa,Tak,16500.0
9547,10000.0,15000.0,Dev QA Manual Tester,Wrocław,Nie,12500.0
9548,25000.0,29000.0,Senior QA and Test Automation Engineer,"London, +2 locations",Tak,27000.0
9549,6000.0,7850.0,Junior QA Specialist,Poznań,Nie,6925.0
9550,7000.0,12000.0,Tester Manualny,"Sopot, +1 location",Tak,9500.0
9552,12000.0,15000.0,QA Tester,Kraków,Nie,13500.0
9553,17570.0,21960.0,Software Development Engineer in Test,Kraków,Tak,19765.0
9554,5000.0,10000.0,Manual Tester,Wrocław,Tak,7500.0
9556,9000.0,14000.0,Quality Assurance Specialist,"Sopot, +2 locations",Tak,11500.0
9557,13000.0,16000.0,Middle/Senior Automation QA (JS),"Warszawa, +2 locations",Tak,14500.0
9561,3500.0,5000.0,Junior QA Engineer,Gliwice,Nie,4250.0
9562,12000.0,15000.0,Automation Tester (Mobile),Gdańsk,Tak,13500.0
9563,6800.0,9200.0,Software Tester (mid level),Gdańsk,Nie,8000.0
9564,21000.0,27000.0,"Senior QA Engineer, Mobile Components","Katowice, +18 locations",Tak,24000.0
9566,10000.0,17300.0,Test Software Engineer,Łódź,Nie,13650.0
9567,14000.0,16800.0,Senior Manual Tester,Zielona Gora,Tak,15400.0
9568,10920.0,21360.0,Remote QA Engineer,Poznań,Tak,16140.0
9569,10000.0,15000.0,QA Engineer,Warszawa,Tak,12500.0
9570,7000.0,12000.0,Software Engineer,"Wrocław, +2 locations",Tak,9500.0
9571,14000.0,21000.0,QA Automation Engineer,Kraków,Tak,17500.0
9572,8000.0,12000.0,QA Automation Specialist,Białystok,Tak,10000.0
9573,19300.0,26100.0,Senior QA Automation Specialist,"Gdańsk, +2 locations",Tak,22700.0
9574,12700.0,21500.0,Middle QA Automation Specialist,"Wrocław, +2 locations",Tak,17100.0
9576,17920.0,23520.0,QA Automation Engineer,Warszawa,Nie,20720.0
9577,8568.0,12768.0,QA Engineer,Warszawa,Nie,10668.0
9579,17920.0,23520.0,QA Automation Engineer - Video,Warszawa,Tak,20720.0
9580,8400.0,11700.0,Remote Manual QA Engineer,Wrocław,Tak,10050.0
9581,16000.0,27000.0,Functional Test Engineer (Mid/Senior),"Katowice, +2 locations",Tak,21500.0
9582,8000.0,12500.0,QA Automation Engineer,"Gliwice, +1 location",Tak,10250.0
9583,6600.0,13000.0,QA Manual Engineer,Warszawa,Tak,9800.0
9584,16000.0,20000.0,QA Automation Tester with Python,Gdańsk,Tak,18000.0
9585,8000.0,12000.0,Tester Oprogramowania,"Łódź, +2 locations",Tak,10000.0
9586,18480.0,21000.0,Test Engineer,Wrocław,Tak,19740.0
9588,5000.0,10000.0,Tester aplikacji / Manual Tester,Gdańsk,Tak,7500.0
9589,15000.0,20000.0,Lead QA Engineer,Poznań,Nie,17500.0
9591,16200.0,21900.0,Test Automation Engineer,Gdańsk,Nie,19050.0
9592,14050.0,22400.0,Middle/Senior Test Automation Engineer,"Kraków, +4 locations",Tak,18225.0
9593,11000.0,16000.0,Test Automation Engineer,Warszawa,Tak,13500.0
9595,4000.0,7000.0,Junior Tester,Warszawa,Nie,5500.0
9596,28560.0,33600.0,Koordynator Testów,Warszawa,Nie,31080.0
9597,10000.0,14000.0,Test Analyst,Warszawa,Tak,12000.0
9598,10000.0,16000.0,General QA Engineer,Kraków,Tak,13000.0
9599,10000.0,14000.0,System Integration Test Engineer,"Gdynia, +2 locations",Nie,12000.0
9600,8000.0,12000.0,Quality Assurance Engineer,Wrocław,Tak,10000.0
9601,11000.0,16000.0,QA Specialist,Wrocław,Tak,13500.0
9602,28500.0,33600.0,SENIOR AUTOMATION TEST ENGINEER,Kraków,Tak,31050.0
9603,16800.0,20160.0,Test Analyst,Warszawa,Nie,18480.0
9604,13500.0,18500.0,Senior Software Quality Engineer,Gdańsk,Tak,16000.0
9605,15000.0,24000.0,QA Automation Engineer (Java),"Poznań, +2 locations",Tak,19500.0
9607,18000.0,24000.0,QA Engineer,"Warszawa, +2 locations",Tak,21000.0
9608,10500.0,16000.0,QA Engineer,"Wrocław, +4 locations",Nie,13250.0
